source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0071310,cellular response to organic substance,1.0130976703213338e-12,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an organic substance stimulus."" [GOC:mah]",1971,35,23,21031,0.6571428571428571,0.011669203450025367,query_1,"['GO:0010033', 'GO:0070887']"
KEGG,KEGG:05205,Proteoglycans in cancer,1.0154061171023566e-12,True,Proteoglycans in cancer,205,34,14,8484,0.4117647058823529,0.06829268292682927,query_1,['KEGG:00000']
REAC,REAC:R-HSA-449147,Signaling by Interleukins,1.1140596755252985e-12,True,Signaling by Interleukins,471,33,17,10842,0.5151515151515151,0.036093418259023353,query_1,['REAC:R-HSA-1280215']
GO:BP,GO:0031324,negative regulation of cellular metabolic process,1.1599566150369582e-12,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",3226,35,27,21031,0.7714285714285715,0.008369497830130192,query_1,"['GO:0009892', 'GO:0031323', 'GO:0044237', 'GO:0048523']"
GO:BP,GO:0044093,positive regulation of molecular function,1.242192630006094e-12,True,"""Any process that activates or increases the rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GO:jl]",1097,35,19,21031,0.5428571428571428,0.01731996353691887,query_1,['GO:0065009']
GO:BP,GO:0034654,nucleobase-containing compound biosynthetic process,1.2427661965711174e-12,True,"""The chemical reactions and pathways resulting in the formation of nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:mah]",4027,35,29,21031,0.8285714285714286,0.0072013906133598215,query_1,"['GO:0006139', 'GO:0018130', 'GO:0019438', 'GO:0044271', 'GO:1901362']"
GO:BP,GO:0010468,regulation of gene expression,1.256586151018396e-12,True,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",5526,35,32,21031,0.9142857142857143,0.00579080709373869,query_1,"['GO:0010467', 'GO:0010556']"
KEGG,KEGG:05161,Hepatitis B,1.3634646263271634e-12,True,Hepatitis B,162,34,13,8484,0.38235294117647056,0.08024691358024691,query_1,['KEGG:00000']
GO:BP,GO:0048523,negative regulation of cellular process,1.3669793210996618e-12,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",5541,35,32,21031,0.9142857142857143,0.005775130842808157,query_1,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
GO:BP,GO:0002521,leukocyte differentiation,1.4337772821089235e-12,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",627,35,16,21031,0.45714285714285713,0.025518341307814992,query_1,"['GO:0030097', 'GO:0030154']"
WP,WP:WP710,DNA damage response only ATM dependent ,1.4590606392706033e-12,True,DNA damage response only ATM dependent ,110,35,12,8286,0.34285714285714286,0.10909090909090909,query_1,['WP:000000']
GO:BP,GO:0019219,regulation of nucleobase-containing compound metabolic process,1.5906721769176498e-12,True,"""Any cellular process that modulates the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",4063,35,29,21031,0.8285714285714286,0.007137583066699483,query_1,"['GO:0006139', 'GO:0031323', 'GO:0051171', 'GO:0080090']"
WP,WP:WP5087,Pleural mesothelioma,1.7942456954423113e-12,True,Pleural mesothelioma,435,35,18,8286,0.5142857142857142,0.041379310344827586,query_1,['WP:000000']
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,1.8106670775328514e-12,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2603,35,25,21031,0.7142857142857143,0.009604302727621975,query_1,"['GO:0009059', 'GO:0010556', 'GO:0010604', 'GO:0031328']"
GO:BP,GO:0018130,heterocycle biosynthetic process,2.1152733033606854e-12,True,"""The chemical reactions and pathways resulting in the formation of heterocyclic compounds, those with a cyclic molecular structure and at least two different atoms in the ring (or rings)."" [ISBN:0198547684]",4105,35,29,21031,0.8285714285714286,0.007064555420219245,query_1,"['GO:0044249', 'GO:0046483']"
GO:BP,GO:0051094,positive regulation of developmental process,2.1359819131283077e-12,True,"""Any process that activates or increases the rate or extent of development, the biological process whose specific outcome is the progression of an organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:ai]",1328,35,20,21031,0.5714285714285714,0.015060240963855422,query_1,"['GO:0032502', 'GO:0048518', 'GO:0050793']"
WP,WP:WP4659,Gastrin signaling pathway,2.2674322122334263e-12,True,Gastrin signaling pathway,114,35,12,8286,0.34285714285714286,0.10526315789473684,query_1,['WP:000000']
GO:BP,GO:0019438,aromatic compound biosynthetic process,2.2780523003845292e-12,True,"""The chemical reactions and pathways resulting in the formation of aromatic compounds, any substance containing an aromatic carbon ring."" [GOC:ai]",4116,35,29,21031,0.8285714285714286,0.007045675413022352,query_1,"['GO:0006725', 'GO:0044249']"
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,2.2956607767567353e-12,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1333,35,20,21031,0.5714285714285714,0.015003750937734433,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
KEGG,KEGG:05222,Small cell lung cancer,2.314518251727471e-12,True,Small cell lung cancer,92,34,11,8484,0.3235294117647059,0.11956521739130435,query_1,['KEGG:00000']
GO:BP,GO:0045935,positive regulation of nucleobase-containing compound metabolic process,2.449163567504187e-12,True,"""Any cellular process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",2052,35,23,21031,0.6571428571428571,0.011208576998050682,query_1,"['GO:0006139', 'GO:0019219', 'GO:0031325', 'GO:0051173']"
GO:BP,GO:0080134,regulation of response to stress,2.5382432308071126e-12,True,"""Any process that modulates the frequency, rate or extent of a response to stress. Response to stress is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",1340,35,20,21031,0.5714285714285714,0.014925373134328358,query_1,"['GO:0006950', 'GO:0048583']"
GO:BP,GO:0010556,regulation of macromolecule biosynthetic process,2.5583724461447474e-12,True,"""Any process that modulates the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",5654,35,32,21031,0.9142857142857143,0.005659709939865582,query_1,"['GO:0009059', 'GO:0031326', 'GO:0060255']"
GO:BP,GO:0065009,regulation of molecular function,2.614569854312465e-12,True,"""Any process that modulates the frequency, rate or extent of a molecular function, an elemental biological activity occurring at the molecular level, such as catalysis or binding."" [GOC:isa_complete]",1799,35,22,21031,0.6285714285714286,0.012229016120066704,query_1,['GO:0065007']
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,2.8049014460511334e-12,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1347,35,20,21031,0.5714285714285714,0.014847809948032665,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
GO:BP,GO:0007275,multicellular organism development,3.5213718678950754e-12,True,"""The biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:dph, GOC:ems, GOC:isa_complete, GOC:tb]",4643,35,30,21031,0.8571428571428571,0.006461339651087659,query_1,"['GO:0032501', 'GO:0048856']"
GO:BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,3.7055785411518255e-12,True,"""Any cellular process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving nucleobases, nucleosides, nucleotides and nucleic acids."" [GOC:go_curators]",1588,35,21,21031,0.6,0.01322418136020151,query_1,"['GO:0006139', 'GO:0019219', 'GO:0031324', 'GO:0051172']"
GO:BP,GO:0031328,positive regulation of cellular biosynthetic process,3.781320246033996e-12,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]",2685,35,25,21031,0.7142857142857143,0.00931098696461825,query_1,"['GO:0009891', 'GO:0031325', 'GO:0031326', 'GO:0044249']"
GO:BP,GO:0009891,positive regulation of biosynthetic process,4.5484470079826814e-12,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",2706,35,25,21031,0.7142857142857143,0.009238728750923873,query_1,"['GO:0009058', 'GO:0009889', 'GO:0009893']"
GO:BP,GO:0051254,positive regulation of RNA metabolic process,4.80410177798042e-12,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1852,35,22,21031,0.6285714285714286,0.011879049676025918,query_1,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']"
GO:BP,GO:0031326,regulation of cellular biosynthetic process,5.095190938160958e-12,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances, carried out by individual cells."" [GOC:mah]",5781,35,32,21031,0.9142857142857143,0.005535374502681197,query_1,"['GO:0009889', 'GO:0031323', 'GO:0044249']"
GO:BP,GO:0045596,negative regulation of cell differentiation,5.208831879594025e-12,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",681,35,16,21031,0.45714285714285713,0.023494860499265784,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']"
GO:BP,GO:0141124,intracellular signaling cassette,5.3171107976489025e-12,True,"""An intracellular signaling module that is part of larger signaling pathways that can be initiated either intracellularly or by cell surface receptors. Intracellular signaling cassettes are discrete signaling units that are often shared by multiple signaling pathways."" [GOC:ha, GOC:pg]",1861,35,22,21031,0.6285714285714286,0.011821601289629231,query_1,['GO:0035556']
GO:BP,GO:0023051,regulation of signaling,5.897425057819842e-12,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",3437,35,27,21031,0.7714285714285715,0.007855688100087285,query_1,"['GO:0023052', 'GO:0050789']"
GO:BP,GO:0009889,regulation of biosynthetic process,6.045888348931873e-12,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",5813,35,32,21031,0.9142857142857143,0.0055049028040598654,query_1,"['GO:0009058', 'GO:0019222']"
GO:BP,GO:1901362,organic cyclic compound biosynthetic process,6.0540849691097135e-12,True,"""The chemical reactions and pathways resulting in the formation of organic cyclic compound."" [GOC:TermGenie]",4264,35,29,21031,0.8285714285714286,0.006801125703564728,query_1,"['GO:1901360', 'GO:1901576']"
GO:BP,GO:0010646,regulation of cell communication,6.166796416153376e-12,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",3443,35,27,21031,0.7714285714285715,0.007841998257333721,query_1,"['GO:0007154', 'GO:0050794']"
